fileId,fileUrls from query AERDT_L2_VIIRS_SNPP--5200 2023-05-01..2023-12-31 x-88y42 x-87y41[7],size
7787765294,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/185/AERDT_L2_VIIRS_SNPP.A2023185.1712.002.2023214064133.nc,11864127
7787759819,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/185/AERDT_L2_VIIRS_SNPP.A2023185.1848.002.2023214063812.nc,13346729
7787763846,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/185/AERDT_L2_VIIRS_SNPP.A2023185.1854.002.2023214063912.nc,11038664
7787765621,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/186/AERDT_L2_VIIRS_SNPP.A2023186.1654.002.2023214064221.nc,10681259
7787773188,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/186/AERDT_L2_VIIRS_SNPP.A2023186.1830.002.2023214064432.nc,11871689
7787767049,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/186/AERDT_L2_VIIRS_SNPP.A2023186.1836.002.2023214064244.nc,10237662
7787767813,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/187/AERDT_L2_VIIRS_SNPP.A2023187.1954.002.2023214064259.nc,13092649
7787764349,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/187/AERDT_L2_VIIRS_SNPP.A2023187.1812.002.2023214064002.nc,11379810
7787768165,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/189/AERDT_L2_VIIRS_SNPP.A2023189.1736.002.2023214064334.nc,10928524
7787764839,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/189/AERDT_L2_VIIRS_SNPP.A2023189.0930.002.2023214064126.nc,7773884
7787766079,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/189/AERDT_L2_VIIRS_SNPP.A2023189.1918.002.2023214064217.nc,12504396
7787771856,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/188/AERDT_L2_VIIRS_SNPP.A2023188.1754.002.2023214064408.nc,12185752
7787768135,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/188/AERDT_L2_VIIRS_SNPP.A2023188.1936.002.2023214064252.nc,12528718
7787765570,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/190/AERDT_L2_VIIRS_SNPP.A2023190.1718.002.2023214064138.nc,10012392
7787768179,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/190/AERDT_L2_VIIRS_SNPP.A2023190.1854.002.2023214064344.nc,13565599
7787768183,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/190/AERDT_L2_VIIRS_SNPP.A2023190.1900.002.2023214064336.nc,13600338
7787773174,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/203/AERDT_L2_VIIRS_SNPP.A2023203.1812.002.2023214064406.nc,12606205
7787768270,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/191/AERDT_L2_VIIRS_SNPP.A2023191.1700.002.2023214064325.nc,9796699
7787765107,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/196/AERDT_L2_VIIRS_SNPP.A2023196.1706.002.2023214064054.nc,10679377
7787766640,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/196/AERDT_L2_VIIRS_SNPP.A2023196.1842.002.2023214064151.nc,12918167
7787769610,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/196/AERDT_L2_VIIRS_SNPP.A2023196.1848.002.2023214064332.nc,11551822
7787769804,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/197/AERDT_L2_VIIRS_SNPP.A2023197.1648.002.2023214064341.nc,9408510
7787769814,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/197/AERDT_L2_VIIRS_SNPP.A2023197.1824.002.2023214064350.nc,13255757
7787767490,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/197/AERDT_L2_VIIRS_SNPP.A2023197.1830.002.2023214064252.nc,10631989
7787773711,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/198/AERDT_L2_VIIRS_SNPP.A2023198.1948.002.2023214064429.nc,13468359
7787772230,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/199/AERDT_L2_VIIRS_SNPP.A2023199.1748.002.2023214064405.nc,12374318
7787773705,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/199/AERDT_L2_VIIRS_SNPP.A2023199.1930.002.2023214064432.nc,12550211
7787770427,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/200/AERDT_L2_VIIRS_SNPP.A2023200.1730.002.2023214064340.nc,10994610
7787772580,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/202/AERDT_L2_VIIRS_SNPP.A2023202.1654.002.2023214064408.nc,11614918
7787772927,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/203/AERDT_L2_VIIRS_SNPP.A2023203.1954.002.2023214064359.nc,14494100
7787765366,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/191/AERDT_L2_VIIRS_SNPP.A2023191.1836.002.2023214064125.nc,13820264
7787767225,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/191/AERDT_L2_VIIRS_SNPP.A2023191.1842.002.2023214064245.nc,12143842
7787768433,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/192/AERDT_L2_VIIRS_SNPP.A2023192.1642.002.2023214064320.nc,10230021
7787768430,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/192/AERDT_L2_VIIRS_SNPP.A2023192.1818.002.2023214064344.nc,13503071
7787771918,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/192/AERDT_L2_VIIRS_SNPP.A2023192.2000.002.2023214064409.nc,13513796
7787768571,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/193/AERDT_L2_VIIRS_SNPP.A2023193.1800.002.2023214064312.nc,12261177
7787767299,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/193/AERDT_L2_VIIRS_SNPP.A2023193.1942.002.2023214064245.nc,12904852
7787768820,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/194/AERDT_L2_VIIRS_SNPP.A2023194.1742.002.2023214064317.nc,11811837
7787768821,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/194/AERDT_L2_VIIRS_SNPP.A2023194.1924.002.2023214064337.nc,12675698
7787765090,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/195/AERDT_L2_VIIRS_SNPP.A2023195.0736.002.2023214064108.nc,8050509
7787767458,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/195/AERDT_L2_VIIRS_SNPP.A2023195.1724.002.2023214064244.nc,11673844
7787769477,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/195/AERDT_L2_VIIRS_SNPP.A2023195.1906.002.2023214064337.nc,12181214
7787770176,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/198/AERDT_L2_VIIRS_SNPP.A2023198.1806.002.2023214064349.nc,13053902
7787772448,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/200/AERDT_L2_VIIRS_SNPP.A2023200.1912.002.2023214064414.nc,12425201
7787770685,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/201/AERDT_L2_VIIRS_SNPP.A2023201.1712.002.2023214064340.nc,11464573
7787773998,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/201/AERDT_L2_VIIRS_SNPP.A2023201.1848.002.2023214064413.nc,13496919
7787773176,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/201/AERDT_L2_VIIRS_SNPP.A2023201.1854.002.2023214064413.nc,12734672
7787770951,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/202/AERDT_L2_VIIRS_SNPP.A2023202.1830.002.2023214064330.nc,12168565
7787772584,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/202/AERDT_L2_VIIRS_SNPP.A2023202.1836.002.2023214064407.nc,13132580
7787774051,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/205/AERDT_L2_VIIRS_SNPP.A2023205.1736.002.2023214064417.nc,12818903
7787771238,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/204/AERDT_L2_VIIRS_SNPP.A2023204.1754.002.2023214064330.nc,13583294
7787771218,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/204/AERDT_L2_VIIRS_SNPP.A2023204.1936.002.2023214064357.nc,14608522
7787774048,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/205/AERDT_L2_VIIRS_SNPP.A2023205.1918.002.2023214064415.nc,14366567
7779914230,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/206/AERDT_L2_VIIRS_SNPP.A2023206.1718.002.2023213134612.nc,12556721
7779914372,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/206/AERDT_L2_VIIRS_SNPP.A2023206.1854.002.2023213134623.nc,14093577
7779914364,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/206/AERDT_L2_VIIRS_SNPP.A2023206.1900.002.2023213134623.nc,12217266
7779915225,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/209/AERDT_L2_VIIRS_SNPP.A2023209.1800.002.2023213134826.nc,12783735
7779915223,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/209/AERDT_L2_VIIRS_SNPP.A2023209.1942.002.2023213134819.nc,13693415
7779917555,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/213/AERDT_L2_VIIRS_SNPP.A2023213.1648.002.2023214053936.nc,11377873
7779915548,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/210/AERDT_L2_VIIRS_SNPP.A2023210.1742.002.2023213134706.nc,10267598
7779915682,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/210/AERDT_L2_VIIRS_SNPP.A2023210.1924.002.2023213134751.nc,13690009
7779916582,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/212/AERDT_L2_VIIRS_SNPP.A2023212.1706.002.2023213142443.nc,11685634
7779916598,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/212/AERDT_L2_VIIRS_SNPP.A2023212.1842.002.2023213134744.nc,13566429
7779916663,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/212/AERDT_L2_VIIRS_SNPP.A2023212.1848.002.2023213134810.nc,14220651
7779916142,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/211/AERDT_L2_VIIRS_SNPP.A2023211.1724.002.2023213134808.nc,10836005
7779916143,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/211/AERDT_L2_VIIRS_SNPP.A2023211.1906.002.2023213134749.nc,14163052
7779917579,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/213/AERDT_L2_VIIRS_SNPP.A2023213.1824.002.2023214074144.nc,13308661
7779917575,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/213/AERDT_L2_VIIRS_SNPP.A2023213.1830.002.2023214074146.nc,12567329
7779907897,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/218/AERDT_L2_VIIRS_SNPP.A2023218.1654.002.2023219051623.nc,10910354
7779918054,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/214/AERDT_L2_VIIRS_SNPP.A2023214.1806.002.2023215074231.nc,13187484
7779918067,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/214/AERDT_L2_VIIRS_SNPP.A2023214.1948.002.2023215082232.nc,13137810
7779918536,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/215/AERDT_L2_VIIRS_SNPP.A2023215.1748.002.2023216061254.nc,12370133
7779918383,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/215/AERDT_L2_VIIRS_SNPP.A2023215.1930.002.2023216075254.nc,12812698
7779919005,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/216/AERDT_L2_VIIRS_SNPP.A2023216.1730.002.2023217113510.nc,11762089
7779918997,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/216/AERDT_L2_VIIRS_SNPP.A2023216.1912.002.2023217113521.nc,12296226
7779907904,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/218/AERDT_L2_VIIRS_SNPP.A2023218.1830.002.2023219073642.nc,13107889
7779907908,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/218/AERDT_L2_VIIRS_SNPP.A2023218.1836.002.2023219073642.nc,11888359
7781275854,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/219/AERDT_L2_VIIRS_SNPP.A2023219.1954.002.2023220082220.nc,12748897
7785168466,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/221/AERDT_L2_VIIRS_SNPP.A2023221.1918.002.2023222075324.nc,11659212
7781274508,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/219/AERDT_L2_VIIRS_SNPP.A2023219.1812.002.2023220073217.nc,11629265
7782905238,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/220/AERDT_L2_VIIRS_SNPP.A2023220.1754.002.2023221063245.nc,11932247
7782909280,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/220/AERDT_L2_VIIRS_SNPP.A2023220.1936.002.2023221080258.nc,12360335
7779919392,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/217/AERDT_L2_VIIRS_SNPP.A2023217.1712.002.2023218103610.nc,11609160
7779919415,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/217/AERDT_L2_VIIRS_SNPP.A2023217.1848.002.2023218103609.nc,13020577
7779919404,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/217/AERDT_L2_VIIRS_SNPP.A2023217.1854.002.2023218103610.nc,13275322
7785084916,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/221/AERDT_L2_VIIRS_SNPP.A2023221.1736.002.2023222060326.nc,11151224
7787790037,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/223/AERDT_L2_VIIRS_SNPP.A2023223.1836.002.2023224112501.nc,14067203
7785938563,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/222/AERDT_L2_VIIRS_SNPP.A2023222.1718.002.2023223054406.nc,9698182
7786439975,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/222/AERDT_L2_VIIRS_SNPP.A2023222.1854.002.2023223072420.nc,13958203
7786439938,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/222/AERDT_L2_VIIRS_SNPP.A2023222.1900.002.2023223072416.nc,11854310
7787790054,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/223/AERDT_L2_VIIRS_SNPP.A2023223.1842.002.2023224112502.nc,11615573
7796581681,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/234/AERDT_L2_VIIRS_SNPP.A2023234.1654.002.2023235053510.nc,11411148
7787790046,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/223/AERDT_L2_VIIRS_SNPP.A2023223.1700.002.2023224112504.nc,10105110
7788960426,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/225/AERDT_L2_VIIRS_SNPP.A2023225.1800.002.2023226073608.nc,11369395
7788973741,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/225/AERDT_L2_VIIRS_SNPP.A2023225.1942.002.2023226081617.nc,11829646
7789736494,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/226/AERDT_L2_VIIRS_SNPP.A2023226.1742.002.2023227061633.nc,10488729
7789817460,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/226/AERDT_L2_VIIRS_SNPP.A2023226.1924.002.2023227075650.nc,13727315
7790638162,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/227/AERDT_L2_VIIRS_SNPP.A2023227.1724.002.2023228055709.nc,9976564
7790689927,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/227/AERDT_L2_VIIRS_SNPP.A2023227.1906.002.2023228072726.nc,13347783
7791487552,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/228/AERDT_L2_VIIRS_SNPP.A2023228.1706.002.2023229053758.nc,10079922
7791518025,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/228/AERDT_L2_VIIRS_SNPP.A2023228.1842.002.2023229073806.nc,13105916
7791518116,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/228/AERDT_L2_VIIRS_SNPP.A2023228.1848.002.2023229073808.nc,11793426
7793863867,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/230/AERDT_L2_VIIRS_SNPP.A2023230.1806.002.2023231112023.nc,13528733
7793863887,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/230/AERDT_L2_VIIRS_SNPP.A2023230.1948.002.2023231112024.nc,14623793
7794509030,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/231/AERDT_L2_VIIRS_SNPP.A2023231.1748.002.2023232103038.nc,14169293
7794509018,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/231/AERDT_L2_VIIRS_SNPP.A2023231.1930.002.2023232103039.nc,13897488
7795076478,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/232/AERDT_L2_VIIRS_SNPP.A2023232.1730.002.2023233061110.nc,12888366
7795127476,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/232/AERDT_L2_VIIRS_SNPP.A2023232.1912.002.2023233074105.nc,12247877
7788316810,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/224/AERDT_L2_VIIRS_SNPP.A2023224.1642.002.2023225101544.nc,10554300
7788316805,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/224/AERDT_L2_VIIRS_SNPP.A2023224.1818.002.2023225101544.nc,12637612
7788316806,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/224/AERDT_L2_VIIRS_SNPP.A2023224.2000.002.2023225101602.nc,12847096
7793026595,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/229/AERDT_L2_VIIRS_SNPP.A2023229.1648.002.2023230051846.nc,10047894
7793095619,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/229/AERDT_L2_VIIRS_SNPP.A2023229.1824.002.2023230073851.nc,12797208
7793095610,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/229/AERDT_L2_VIIRS_SNPP.A2023229.1830.002.2023230073852.nc,11048824
7795654576,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/233/AERDT_L2_VIIRS_SNPP.A2023233.1712.002.2023234060015.nc,10580269
7795692307,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/233/AERDT_L2_VIIRS_SNPP.A2023233.1848.002.2023234080749.nc,13260836
7795692289,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/233/AERDT_L2_VIIRS_SNPP.A2023233.1854.002.2023234080905.nc,11839716
7796709000,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/234/AERDT_L2_VIIRS_SNPP.A2023234.1830.002.2023235074502.nc,14581351
7796709002,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/234/AERDT_L2_VIIRS_SNPP.A2023234.1836.002.2023235074601.nc,11533251
7800440987,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/239/AERDT_L2_VIIRS_SNPP.A2023239.1700.002.2023240054131.nc,11498612
7798202165,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/235/AERDT_L2_VIIRS_SNPP.A2023235.1812.002.2023236073652.nc,13787360
7798240497,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/235/AERDT_L2_VIIRS_SNPP.A2023235.1954.002.2023236082702.nc,13039684
7799118450,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/236/AERDT_L2_VIIRS_SNPP.A2023236.1754.002.2023237062805.nc,12594040
7799783747,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/237/AERDT_L2_VIIRS_SNPP.A2023237.1736.002.2023238105909.nc,10865074
7799783744,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/237/AERDT_L2_VIIRS_SNPP.A2023237.1918.002.2023238105908.nc,12178550
7800180053,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/238/AERDT_L2_VIIRS_SNPP.A2023238.1718.002.2023239103010.nc,11886469
7799186479,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/236/AERDT_L2_VIIRS_SNPP.A2023236.1936.002.2023237080820.nc,12587232
7800180063,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/238/AERDT_L2_VIIRS_SNPP.A2023238.1854.002.2023239103027.nc,13582750
7800180059,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/238/AERDT_L2_VIIRS_SNPP.A2023238.1900.002.2023239103027.nc,13775116
7800469964,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/239/AERDT_L2_VIIRS_SNPP.A2023239.1836.002.2023240074053.nc,13247648
7800470180,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/239/AERDT_L2_VIIRS_SNPP.A2023239.1842.002.2023240074058.nc,13191284
7803343000,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/244/AERDT_L2_VIIRS_SNPP.A2023244.1842.002.2023245113138.nc,14351644
7801262209,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/240/AERDT_L2_VIIRS_SNPP.A2023240.2000.002.2023241084214.nc,14530392
7801860406,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/241/AERDT_L2_VIIRS_SNPP.A2023241.1800.002.2023242073915.nc,10934691
7801901194,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/241/AERDT_L2_VIIRS_SNPP.A2023241.1942.002.2023242081907.nc,14596953
7802295754,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/242/AERDT_L2_VIIRS_SNPP.A2023242.1742.002.2023243060950.nc,10801399
7801154863,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/240/AERDT_L2_VIIRS_SNPP.A2023240.1642.002.2023241051147.nc,11075930
7801214103,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/240/AERDT_L2_VIIRS_SNPP.A2023240.1818.002.2023241074143.nc,12964627
7802368394,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/242/AERDT_L2_VIIRS_SNPP.A2023242.1924.002.2023243074948.nc,14519479
7802762738,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/243/AERDT_L2_VIIRS_SNPP.A2023243.1724.002.2023244055030.nc,11953265
7803343030,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/244/AERDT_L2_VIIRS_SNPP.A2023244.1848.002.2023245113141.nc,13046961
7803647925,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/245/AERDT_L2_VIIRS_SNPP.A2023245.1648.002.2023246103209.nc,12190819
7803343022,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/244/AERDT_L2_VIIRS_SNPP.A2023244.1706.002.2023245113130.nc,12714132
7803647922,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/245/AERDT_L2_VIIRS_SNPP.A2023245.1824.002.2023246103209.nc,14148166
7805809701,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/249/AERDT_L2_VIIRS_SNPP.A2023249.1712.002.2023250055531.nc,12131682
7803894925,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/246/AERDT_L2_VIIRS_SNPP.A2023246.1806.002.2023247104310.nc,14849757
7803894866,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/246/AERDT_L2_VIIRS_SNPP.A2023246.1948.002.2023247104251.nc,13195497
7804342873,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/247/AERDT_L2_VIIRS_SNPP.A2023247.1748.002.2023248061258.nc,14166153
7804382069,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/247/AERDT_L2_VIIRS_SNPP.A2023247.1930.002.2023248080258.nc,11971629
7805096345,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/248/AERDT_L2_VIIRS_SNPP.A2023248.1730.002.2023249055347.nc,13722828
7805172479,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/248/AERDT_L2_VIIRS_SNPP.A2023248.1912.002.2023249074338.nc,11937168
7805857013,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/249/AERDT_L2_VIIRS_SNPP.A2023249.1848.002.2023250080445.nc,14799136
7805857016,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/249/AERDT_L2_VIIRS_SNPP.A2023249.1854.002.2023250080509.nc,11307565
7806245460,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/250/AERDT_L2_VIIRS_SNPP.A2023250.1654.002.2023251051506.nc,9715163
7806265110,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/250/AERDT_L2_VIIRS_SNPP.A2023250.1830.002.2023251073449.nc,14707204
7806265109,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/250/AERDT_L2_VIIRS_SNPP.A2023250.1836.002.2023251073451.nc,11820591
7807289672,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/251/AERDT_L2_VIIRS_SNPP.A2023251.1812.002.2023252140554.nc,13106850
7807289717,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/251/AERDT_L2_VIIRS_SNPP.A2023251.1954.002.2023252140607.nc,15072589
7812295858,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/260/AERDT_L2_VIIRS_SNPP.A2023260.1706.002.2023261054259.nc,11497940
7807712623,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/252/AERDT_L2_VIIRS_SNPP.A2023252.1754.002.2023253103631.nc,11836434
7807712604,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/252/AERDT_L2_VIIRS_SNPP.A2023252.1936.002.2023253103643.nc,13345880
7807956414,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/253/AERDT_L2_VIIRS_SNPP.A2023253.1736.002.2023254062657.nc,9633107
7808026072,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/253/AERDT_L2_VIIRS_SNPP.A2023253.1918.002.2023254074658.nc,11919186
7808808576,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/254/AERDT_L2_VIIRS_SNPP.A2023254.1718.002.2023255054731.nc,9714073
7808881080,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/254/AERDT_L2_VIIRS_SNPP.A2023254.1854.002.2023255080737.nc,13368522
7808881143,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/254/AERDT_L2_VIIRS_SNPP.A2023254.1900.002.2023255080737.nc,11957243
7809396156,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/255/AERDT_L2_VIIRS_SNPP.A2023255.1700.002.2023256054855.nc,10460244
7809454930,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/255/AERDT_L2_VIIRS_SNPP.A2023255.1836.002.2023256072921.nc,12923046
7809455143,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/255/AERDT_L2_VIIRS_SNPP.A2023255.1842.002.2023256072924.nc,12402818
7810231422,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/256/AERDT_L2_VIIRS_SNPP.A2023256.2000.002.2023257082011.nc,12521615
7811024429,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/257/AERDT_L2_VIIRS_SNPP.A2023257.1800.002.2023258074102.nc,11470873
7811035822,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/257/AERDT_L2_VIIRS_SNPP.A2023257.1942.002.2023258081101.nc,12586544
